step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
56400,187,5,5400,18,299,3.0,0.5701571885437869,0.456399,0.028125,0.021875,0.005455972568597645
56700,188,5,5700,19,299,1.0,0.5684467169781556,0.456699,0.025625,0.02015625,0.005421217689290643
57000,189,5,6000,20,299,2.0,0.5667413768272211,0.45699900000000004,0.021875,0.01859375,0.005285829866770655
57300,190,5,6300,21,299,1.0,0.5650411526967395,0.457299,0.0215625,0.0234375,0.0054147155885584655
57600,191,5,6600,22,299,-1.0,0.5633460292386493,0.45759900000000003,0.0225,0.020625,0.005294470873195678
57900,192,5,6900,23,299,4.0,0.5616559911509333,0.457899,0.0234375,0.0234375,0.005436200888361782
58200,193,5,7200,24,299,4.0,0.5599710231774805,0.458199,0.02375,0.02078125,0.005387170251924545
58500,194,5,7500,25,299,6.0,0.5582911101079481,0.45849900000000005,0.0271875,0.02140625,0.005508462449070066
58800,195,5,7800,26,299,4.0,0.5566162367776242,0.458799,0.0259375,0.02359375,0.0056349417637102306
59100,196,5,8100,27,299,2.0,0.5549463880672914,0.45909900000000003,0.02796875,0.02203125,0.005378000580240041
59400,197,5,8400,28,299,2.0,0.5532815489030894,0.459399,0.02390625,0.019375,0.005325751393102109
59700,198,5,8700,29,299,-2.0,0.5516217042563801,0.459699,0.025625,0.0215625,0.005421395017765463
60000,199,5,9000,30,299,2.0,0.549966839143611,0.45999900000000005,0.0296875,0.021875,0.005463606549892574
60300,200,5,9300,31,299,1.0,0.5483169386261801,0.460299,0.0303125,0.02234375,0.005539248816203326
60600,201,5,9600,32,299,2.0,0.5466719878103016,0.46059900000000004,0.02484375,0.02296875,0.005429652258753776
60900,202,5,9900,33,299,4.0,0.5450319718468707,0.460899,0.025625,0.020625,0.005332474890165031
61200,203,5,10200,34,299,3.0,0.5433968759313301,0.461199,0.0284375,0.01984375,0.005511570649687201
61500,204,6,300,1,299,2.0,0.5417666853035361,0.461499,0.02578125,0.02140625,0.005562896686606109
61800,205,6,600,2,299,5.0,0.5401413852476254,0.461799,0.0234375,0.02,0.005337251555174589
62100,206,6,900,3,299,7.0,0.5385209610918825,0.46209900000000004,0.02484375,0.0203125,0.0054525598604232076
62400,207,6,1200,4,299,4.0,0.5369053982086068,0.462399,0.02828125,0.0209375,0.005568038108758628
62700,208,6,1500,5,299,7.0,0.535294682013981,0.462699,0.02484375,0.01921875,0.005421928653959185
63000,209,6,1800,6,299,-1.0,0.5336887979679391,0.46299900000000005,0.0259375,0.01859375,0.005512661130633205
63300,210,6,2100,7,299,6.0,0.5320877315740353,0.463299,0.026875,0.02140625,0.005504131838679313
63600,211,6,2400,8,299,2.0,0.5304914683793133,0.46359900000000004,0.02734375,0.02453125,0.005756894170772285
63900,212,6,2700,9,299,0.0,0.5288999939741753,0.463899,0.02578125,0.02453125,0.005805081923026592
64200,213,6,3000,10,299,5.0,0.5273132939922528,0.46419900000000003,0.02765625,0.0253125,0.006099839617963881
64500,214,6,3300,11,299,4.0,0.525731354110276,0.464499,0.0271875,0.0190625,0.005614924754481763
64800,215,6,3600,12,299,5.0,0.5241541600479452,0.464799,0.02671875,0.02109375,0.0056695345533080395
65100,216,6,3900,13,299,4.0,0.5225816975678014,0.46509900000000004,0.02375,0.02421875,0.0057565429899841545
65400,217,6,4200,14,299,6.0,0.521013952475098,0.465399,0.02578125,0.021875,0.005705132896546275
65700,218,6,4500,15,299,1.0,0.5194509106176727,0.46569900000000003,0.02578125,0.0221875,0.005743018332868815
66000,219,6,4800,16,299,3.0,0.5178925578858197,0.46599900000000005,0.02671875,0.02015625,0.005567438201978803
66300,220,6,5100,17,299,2.0,0.5163388802121622,0.466299,0.0228125,0.0225,0.005739927371032536
66600,221,6,5400,18,299,4.0,0.5147898635715258,0.46659900000000004,0.02484375,0.02140625,0.005767756048589945
66900,222,6,5700,19,299,6.0,0.5132454939808112,0.466899,0.02765625,0.02265625,0.005868190820328891
67200,223,6,6000,20,299,3.0,0.5117057574988688,0.46719900000000003,0.02796875,0.02265625,0.005953855172265321
67500,224,6,6300,21,299,5.0,0.5101706402263723,0.467499,0.025625,0.02109375,0.00570780476089567
67800,225,6,6600,22,299,5.0,0.5086401283056932,0.467799,0.02625,0.01921875,0.005821648831479251
68100,226,6,6900,23,299,1.0,0.5071142079207761,0.46809900000000004,0.02796875,0.02046875,0.00569729529088363
68400,227,6,7200,24,299,7.0,0.5055928652970137,0.468399,0.0246875,0.0234375,0.005852621914818883
68700,228,6,7500,25,299,3.0,0.5040760867011227,0.46869900000000003,0.02515625,0.0209375,0.005915201937314123
69000,229,6,7800,26,299,6.0,0.5025638584410194,0.468999,0.024375,0.02078125,0.005603535296395421
69300,230,6,8100,27,299,8.0,0.5010561668656963,0.469299,0.025,0.02140625,0.005797320951242
69600,231,6,8400,28,299,3.0,0.49955299836509925,0.469599,0.02671875,0.0184375,0.005878040210809558
69900,232,6,8700,29,299,4.0,0.49805433937000393,0.469899,0.02765625,0.01921875,0.005906481749843806
70200,233,6,9000,30,299,9.0,0.4965601763518939,0.47019900000000003,0.0253125,0.02296875,0.005914737577550113
70500,234,6,9300,31,299,2.0,0.49507049582283824,0.470499,0.02921875,0.01828125,0.005929059840273112
70800,235,6,9600,32,299,5.0,0.49358528433536975,0.470799,0.02953125,0.019375,0.005785983849782497
71100,236,6,9900,33,299,7.0,0.49210452848236363,0.47109900000000005,0.02421875,0.021875,0.005927202375605702
71400,237,6,10200,34,299,1.0,0.49062821489691655,0.471399,0.025,0.01796875,0.0057531871017999945
71700,238,7,300,1,299,5.0,0.4891563302522258,0.47169900000000003,0.02484375,0.0159375,0.0055931673618033525
72000,239,7,600,2,299,5.0,0.48768886126146915,0.471999,0.02484375,0.01765625,0.005740351106505841
72300,240,7,900,3,299,5.0,0.48622579467768473,0.472299,0.02828125,0.01859375,0.005869446736760438
72600,241,7,1200,4,299,6.0,0.4847671172936517,0.472599,0.026875,0.0196875,0.006120283796917647
72900,242,7,1500,5,299,9.0,0.4833128159417707,0.472899,0.02703125,0.01921875,0.0059052935522049665
73200,243,7,1800,6,299,6.0,0.4818628774939454,0.47319900000000004,0.0271875,0.0215625,0.006048066632356495
73500,244,7,2100,7,299,3.0,0.48041728886146357,0.473499,0.02828125,0.0184375,0.005916252068709582
73800,245,7,2400,8,299,3.0,0.4789760369948792,0.473799,0.028125,0.020625,0.0061022596713155505
74100,246,7,2700,9,299,3.0,0.47753910888389456,0.47409900000000005,0.0303125,0.0196875,0.006068929904140532
74400,247,7,3000,10,299,5.0,0.4761064915572429,0.474399,0.029375,0.01890625,0.006179105879273266
74700,248,7,3300,11,299,7.0,0.4746781720825711,0.47469900000000004,0.02609375,0.0203125,0.006191445912700147
75000,249,7,3600,12,299,7.0,0.4732541375663234,0.474999,0.026875,0.01703125,0.006069935923442245
75300,250,7,3900,13,299,6.0,0.4718343751536244,0.475299,0.02609375,0.02140625,0.006027118165511638
75600,251,7,4200,14,299,4.0,0.47041887202816357,0.475599,0.02765625,0.01828125,0.005851525322068483
75900,252,7,4500,15,299,9.0,0.4690076154120791,0.475899,0.02875,0.0175,0.006115649433340877
76200,253,7,4800,16,299,4.0,0.46760059256584285,0.47619900000000004,0.02890625,0.0140625,0.0060185375716537235
76500,254,7,5100,17,299,4.0,0.4661977907881453,0.476499,0.03,0.0171875,0.006096348220016807
